"animalID","animalOrder","animalFamily","animalGenericName","animalSpecificEpithet","animalScientificName","animalTaxonAggregate","animalFinestCommonTaxon","animalFinestCommonTaxonRank","animalFunctionalGroup","plantFamily","plantGenericName","plantSpecificEpithet","plantScientificName","floralForm","era","day","month","year","eventDate","animalQuantityConservativeEstimate","animalQuantityGenerousEstimate"
"K18_2382","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2385","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2384","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2383","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2189","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2356","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2357","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2358","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2359","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2360","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2361","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2386","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2390","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2391","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2392","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2387","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2389","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2388","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K19_1676","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K19_1677","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K19_1757","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K19_1758","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K19_1759","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K19_1760","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",24,7,2018,"2018-07-24",1,1
"K18_2588","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K18_2543","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K18_2544","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K18_2545","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K18_2546","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K18_2547","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K19_1566","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2018,"2018-07-24",1,1
"K19_1567","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2018,"2018-07-24",1,1
"K19_1568","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2018,"2018-07-24",1,1
"K19_1569","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2018,"2018-07-24",1,1
"K19_1570","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2018,"2018-07-24",1,1
"K19_1571","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2018,"2018-07-24",1,1
"K19_1572","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K19_1573","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K19_1574","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K19_1575","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K19_1576","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K18_2448","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K18_2436","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K18_2437","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K18_2438","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K18_2433","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K18_2435","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",24,7,2019,"2019-07-24",1,1
"K18_2434","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Caryophyllaceae","Dianthus","superbus","Dianthus superbus L.","stalk disc flowers","present",24,7,2018,"2018-07-24",1,1
"K19_1472","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Caryophyllaceae","Dianthus","superbus","Dianthus superbus L.","stalk disc flowers","present",24,7,2018,"2018-07-24",1,1
"K19_1473","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Caryophyllaceae","Dianthus","superbus","Dianthus superbus L.","stalk disc flowers","present",24,7,2018,"2018-07-24",1,1
"K19_1474","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Caryophyllaceae","Dianthus","superbus","Dianthus superbus L.","stalk disc flowers","present",24,7,2018,"2018-07-24",1,1
"K19_1547","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Caryophyllaceae","Dianthus","superbus","Dianthus superbus L.","stalk disc flowers","present",24,7,2018,"2018-07-24",1,1
"K19_1548","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Caryophyllaceae","Dianthus","superbus","Dianthus superbus L.","stalk disc flowers","present",24,7,2018,"2018-07-24",1,1
"K19_1549","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Caryophyllaceae","Dianthus","superbus","Dianthus superbus L.","stalk disc flowers","present",24,7,2018,"2018-07-24",1,1
"K19_1550","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K19_1551","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K19_1552","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K19_1553","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K19_1554","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K19_1555","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K19_1556","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K19_1557","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K19_1558","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K19_1559","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K19_1560","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K18_2539","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K18_2540","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K18_2450","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K18_2451","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K18_2455","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K18_2456","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",24,7,2019,"2019-07-24",1,1
"K18_2457","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Parnassiaceae","Parnassia","palustris","Parnassia palustris L.","disk flower (open nectar)","present",24,7,2018,"2018-07-24",1,1
"K18_2526","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Parnassiaceae","Parnassia","palustris","Parnassia palustris L.","disk flower (open nectar)","present",24,7,2018,"2018-07-24",1,1
"K18_2527","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Parnassiaceae","Parnassia","palustris","Parnassia palustris L.","disk flower (open nectar)","present",24,7,2018,"2018-07-24",1,1
"K18_2528","Diptera","Muscidae","Thricops","","Thricops Rondani, 1856",NA,"Thricops","genus","muscoid flies","Parnassiaceae","Parnassia","palustris","Parnassia palustris L.","disk flower (open nectar)","present",24,7,2018,"2018-07-24",1,1
